HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,car_net_distance,accsib_car,accsib_pt,accsib_mul,work_home_days
316157,58,1,0,1,0,0,10,172,86,58.244015000000005,58.244015000000005,10,6,240,23.420015,34.824,0.0,0.0,0,0,3,0,3,0,542534,155777,554949,146070,4,2,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.75938050812912,24.784,163406.96,104363.36,242716.68,1
373951,52,1,1,0,0,0,25,184,82,1.7296071,1.7296071,4,4,8,1.7296071,0.0,0.0,0.0,0,0,2,0,2,0,613488,268336,613488,268336,2,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.81,485743.64,505047.26,731360.79,2
429988,53,1,0,1,0,0,10,187,82,380.4871,106.54,2,2,50,0.0,106.54,0.0,0.0,0,0,1,1,0,0,679561,227123,679561,227123,3,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.597,313179.6,319582.41,484816.51,1
113404,54,1,1,0,0,0,10,180,82,45.355,45.355,3,1,940,1.0,0.0,44.355,0.0,0,0,0,0,1,0,681801,226494,682033,225612,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9120021929798194,3.25,480174.99,545153.03,667934.82,1
471013,47,1,0,0,0,0,30,180,92,4.323,4.323,3,3,19,0.0,4.323,0.0,0.0,0,0,2,0,0,1,664003,209390,662424,216385,5,2,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.171001743131847,16.137,281624.36,217764.37,378710.16,2
262688,36,1,0,1,0,0,3,184,90,199.70216556,199.70216556,16,6,217,0.62916556,54.117,144.95600000000002,0.0,3,0,0,0,3,0,604934,198142,595841,245292,4,2,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48.01879995376811,76.82,315946.13,451502.01,641481.86,1
355085,34,1,0,0,0,0,1,163,62,2.0,2.0,1,1,90,2.0,0.0,0.0,0.0,0,0,0,0,1,0,681766,247101,687271,262906,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.736279455123828,28.82,1401334.96,1636803.15,2006493.55,1
488339,51,1,0,1,0,0,35,164,52,21.576,21.576,3,3,55,0.0,21.576,0.0,0.0,0,0,3,0,0,0,705453,238148,705453,238148,4,4,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.547,185778.84,115891.44,272330.77,2
267174,22,0,1,0,0,0,3,180,65,263.497,263.497,13,2,234,1.3,0.0,262.197,0.0,2,0,0,0,0,0,687404,251069,600609,202168,4,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,99.62268730565343,97.659,577957.52,526813.42,880378.4,1
350647,59,1,1,1,0,0,20,180,88,9.388779,9.388779,4,4,21,0.0,9.388779,0.0,0.0,2,0,0,0,2,0,761624,204043,762816,201834,4,4,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5100886438530416,5.727,121416.77,162915.95,216580.8,1
421403,40,1,0,1,0,0,40,186,88,8.0,8.0,1,1,120,8.0,0.0,0.0,0.0,0,0,0,0,1,0,677854,220804,677854,220804,4,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2.242,149648.74,101017.1,235422.34,2
248545,48,1,0,1,0,0,2,173,80,153.753,153.753,2,2,100,0.0,153.753,0.0,0.0,2,0,0,0,0,0,526634,150493,555093,199666,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56.814598564101466,53.083,190645.09,199866.26,316206.98,1
192994,46,1,1,1,0,0,5,176,75,50.925,50.925,5,5,58,0.0,50.925,0.0,0.0,2,0,1,1,0,1,559646,212088,563029,205388,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.505643809827376,15.917,120707.42,113734.57,186390.04,1
314744,48,1,1,1,0,0,30,173,78,7.657,7.657,4,4,16,0.0,7.657,0.0,0.0,0,0,4,0,0,0,665299,211543,645490,220759,5,2,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.847909213469375,33.683,661520.08,722564.54,896792.25,2
169357,49,1,1,1,0,0,5,167,70,47.356,47.356,2,2,50,0.0,47.356,0.0,0.0,0,0,0,2,0,0,630221,242180,637043,236898,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.627815946112898,21.137,236518.69,235133.78,376899.36,1
155768,57,0,0,0,0,0,50,174,70,474.059940271002,16.9189785653698,3,1,32,0.695116187184346,0.0,16.2238623781855,0.0,0,0,1,0,0,0,610634,268227,609935,266045,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.29122783677224,5.852,915784.6,1072953.22,1262153.26,3
324715,77,1,1,1,0,0,1,168,72,7.144,7.144,4,2,54,2.4,4.744,0.0,0.0,0,0,0,0,2,0,749148,263841,749129,263821,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.027586228448267445,1.214,164136.48,113360.31,215133.01,1
117039,39,1,1,1,0,0,5,180,100,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,658303,259354,645369,245420,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.01169934540308,26.809,332256.46,523725.92,692251.11,1
411473,45,1,0,1,0,0,5,168,68,4.293,4.293,6,4,30,1.0,3.293,0.0,0.0,2,0,0,0,2,0,784115,151294,783865,151157,4,3,0,1,0,4,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2850771825313278,1.931,78558.74,77547.66,94921.93,1
345101,47,1,0,1,0,0,20,162,55,111.3917598,111.3917598,11,4,229,1.8597598,0.0,109.532,0.0,3,0,1,0,0,0,677196,226079,654266,230036,1,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23.268922385877694,40.903,293025.83,291819.93,455696.04,1
143739,57,1,0,1,0,0,100,164,60,16.719,16.719,5,4,65,0.6,16.119,0.0,0.0,0,0,4,0,0,0,579588,177173,579911,177887,4,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7836612788698955,2.031,93944.08,92528.87,172669.64,5
337942,44,1,1,1,0,0,10,178,82,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,635751,245525,637405,246191,3,1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.7830513172648734,4.528,228434.47,246628.99,387133.94,1
440516,64,1,1,1,0,0,15,180,80,17.71,17.71,4,4,34,0.16,17.55,0.0,0.0,0,0,0,0,4,0,682798,248700,677883,230164,2,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.17656176169232,28.28,1230887.1,1574564.54,1976925.09,1
183320,60,1,0,0,0,0,0,180,74,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,507328,137474,507559,137642,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28563088068344433,1.213,207998.7,334111.92,404733.27,0
128894,33,1,0,0,0,0,5,186,83,47.894,47.894,6,2,128,2.4,0.0,45.494,0.0,0,0,0,0,2,0,600304,199892,613976,211182,5,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.730980909131905,29.924,998274.48,1383577.75,1559405.85,1
115398,39,1,1,1,0,0,10,185,82,16.5945,16.5945,3,3,45,0.0,16.5945,0.0,0.0,0,0,0,0,3,0,723462,217332,722229,224056,4,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.836114759130364,11.137,114176.92,96825.49,166015.71,1
144849,39,1,0,1,0,0,20,178,70,195.12,195.12,5,3,141,0.55,194.57,0.0,0.0,0,0,0,0,3,0,558236,143513,554970,146111,5,3,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.173291267093636,9.027,167181.55,236492.45,302999.8,1
460366,23,1,0,0,0,0,15,155,53,12.6,12.6,5,5,80,12.6,0.0,0.0,0.0,0,2,2,0,1,0,683104,249295,684648,252069,5,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.1747459740898956,9.237,1132067.67,1454951.02,1839638.01,1
451243,55,1,0,1,0,0,100,162,63,11.455,11.455,6,6,43,0.3,11.155,0.0,0.0,0,0,4,0,2,0,685279,283612,685279,283612,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1.025,121816.96,129125.77,206250.45,5
108413,45,1,0,1,0,0,50,165,53,7.415545509155621,7.415545509155621,9,7,60,4.13454550915562,3.281,0.0,0.0,0,0,3,0,4,0,527582,151769,527044,151418,5,1,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6423745013619392,3.884,243868.88,307073.87,438843.47,3
138828,67,1,1,1,0,0,30,168,115,16.732,16.732,2,2,20,0.0,16.732,0.0,0.0,0,0,0,0,2,0,680352,252903,578943,181246,2,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,124.1712967235182,114.429,474621.08,590461.29,903380.94,2
126491,63,1,1,0,0,0,10,173,68,19.0903854948836,19.0903854948836,16,7,240,10.8733854948836,0.0,8.217,0.0,0,0,2,0,5,0,538114,152488,540773,154386,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.2669075591451926,11.287,931826.4,1175601.78,1311924.64,1
451334,48,1,1,1,0,0,95,178,85,0.2,0.2,2,2,5,0.2,0.0,0.0,0.0,0,0,2,0,0,0,567252,191439,672010,250963,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120.48794603610769,104.1,97287.52,51217.14,120732.04,5
297294,40,1,1,1,0,0,30,193,87,76.061,76.061,7,7,194,26.2,49.861,0.0,0.0,3,0,0,0,4,0,684592,253305,701183,247807,4,2,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.478251771844917,27.071,695751.28,751083.07,1088251.96,2
238825,49,1,1,1,0,0,5,180,70,7.124,7.124,2,2,20,0.0,7.124,0.0,0.0,0,0,2,0,0,0,657679,236440,657802,235859,7,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5938770916612292,1.3,175251.09,112523.55,249647.2,1
104224,49,1,0,1,0,0,100,171,65,242.767438215372,242.767438215372,12,4,213,2.2124382153715696,0.0,240.555,0.0,0,0,0,0,4,0,585756,221738,585756,221738,5,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.051,297544.97,306817.0,435332.62,5
154211,35,1,0,1,0,0,40,188,90,22.9637583131007,22.9637583131007,7,4,62,1.67075831310067,13.576,7.717,0.0,3,0,0,1,0,0,613358,266558,620231,263371,6,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.575955253299745,12.028,503343.22,519266.98,761333.5,2
371216,47,1,0,1,0,0,30,174,78,5.0,5.0,1,1,120,5.0,0.0,0.0,0.0,0,0,0,0,1,0,745988,254405,765185,252979,5,2,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.249890519169192,27.946,542215.23,702766.35,804980.34,2
237491,50,1,0,0,0,0,20,167,62,47.57,47.57,12,12,92,0.0,47.57,0.0,0.0,0,0,8,0,0,4,694406,239431,694442,239380,5,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06242595614005443,2.355,199825.46,78384.34,257842.16,1
204217,39,1,1,1,0,0,10,186,91,64.941,64.941,8,6,155,10.5,54.441,0.0,0.0,3,0,1,0,2,0,622157,259548,611602,256800,4,2,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.906856971648615,26.52,336208.43,384221.7,537457.45,1
424985,38,1,1,0,0,0,10,180,70,98.86217,89.030404,14,5,161,4.1,0.0,84.93040400000001,0.0,0,0,1,0,4,0,666318,212078,660953,270345,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,58.51347292718148,78.781,574732.59,698341.98,842465.01,1
487437,35,1,0,0,0,0,5,165,60,18.797,18.797,5,4,130,4.5,14.297,0.0,0.0,0,0,2,0,2,0,635117,244589,651726,249993,4,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.466026938030296,27.308,419652.8,582709.3,712924.37,1
267649,35,1,0,0,0,0,2,186,90,27.358,27.358,9,4,435,16.7,0.0,10.658,0.0,0,0,0,0,4,0,610646,268123,611776,268729,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.282238667331476,3.793,915784.6,1072953.22,1262153.26,1
131958,40,1,1,1,0,0,75,158,59,0.075,0.075,3,2,12,0.075,0.0,0.0,0.0,0,0,0,0,2,0,497414,114317,499932,114879,3,2,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.579955038367917,8.942,356044.95,378286.09,524192.16,4
414381,43,1,0,0,0,0,10,160,65,21.338,21.338,2,2,30,0.0,21.338,0.0,0.0,0,0,2,0,0,0,762010,200475,762313,200595,4,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.32589722306273183,1.556,89755.37,87576.59,145238.81,1
408022,43,1,0,0,0,0,5,170,60,74.846,74.846,3,2,360,6.0,68.846,0.0,0.0,0,0,0,0,2,0,665793,211279,665756,210037,4,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2425510049893322,3.685,733293.88,910405.33,1058019.89,1
194009,45,1,1,0,0,0,20,186,94,38.710703,38.710703,20,13,185,0.686703,38.024,0.0,0.0,1,0,1,6,3,2,722577,79080,722576,79080,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001,2.006,70539.41,61424.94,101322.26,1
143962,50,1,1,1,0,0,10,174,58,34.381,34.381,8,7,114,0.15,34.231,0.0,0.0,3,0,1,0,2,1,680712,251390,681430,250160,3,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4242275099154629,5.564,447124.21,503950.23,858122.58,1
217563,34,1,0,1,0,0,5,175,70,604.6214,197.108,1,1,103,0.0,197.108,0.0,0.0,0,0,0,0,1,0,666578,211143,663786,199413,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.05770143932914,19.887,478292.99,496654.67,628114.0,1
339160,43,1,1,1,0,0,10,182,80,624.8503,345.786,4,4,219,2.0,343.786,0.0,0.0,1,0,0,2,1,0,602519,202540,597086,120058,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.66073924784365,103.434,454642.96,563229.21,770403.78,1
183966,56,1,0,1,0,0,1,177,85,18.045,18.045,4,4,55,0.0,18.045,0.0,0.0,1,0,0,3,0,0,611314,266634,611994,262569,3,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.121483349475041,12.912,1042997.6,1316833.26,1502657.27,1
