HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_abroad,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,dissolved_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,can_work_from_home
103109,55,1,0,1,0,0,1,10,170,50,3.0,3.0,1,1,120,3.0,0.0,0.0,0.0,0,0,0,0,1,0,607138,262051,607138,262051,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1
103122,54,1,1,1,0,0,3,-99,164,59,42.598,42.598,2,2,40,0.0,42.598,0.0,0.0,0,0,0,0,2,0,665985,208167,646260,244852,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41.651708848497435,0
103149,24,1,1,1,0,0,3,-99,182,73,9.656,9.656,2,2,23,0.0,9.656,0.0,0.0,2,0,0,0,0,0,504534,116020,497292,119729,6,2,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.136537654309725,0
103165,27,1,1,1,0,0,3,-99,183,93,2.452,2.452,5,5,10,0.0,2.452,0.0,0.0,2,0,1,1,1,0,546098,205442,546098,205442,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
103169,54,0,0,0,0,0,3,-99,158,53,61.66181395808021,61.66181395808021,8,2,181,3.108413958080241,0.0,58.5534,0.0,2,0,0,0,0,0,702398,248045,682741,249491,3,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.71011326705151,0
103184,38,0,1,0,0,0,1,0,168,54,39.407,39.407,9,2,80,1.325,0.0,38.082,0.0,2,0,0,0,0,0,697515,261923,710885,269192,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.21825420342294,1
103220,34,1,0,0,0,0,3,-99,188,92,62.3926470463942,62.3926470463942,8,4,163,7.019047046394191,0.0,55.3736,0.0,0,0,1,0,3,0,702920,243045,698357,261899,3,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.398306240494296,0
103236,46,1,0,1,0,0,3,-99,172,78,39.322,39.322,4,4,80,0.0,39.322,0.0,0.0,4,0,0,0,0,0,590051,213539,583105,216397,4,2,0,1,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.510997270669189,0
103247,31,1,0,1,0,0,3,-99,160,48,22.441,22.441,4,4,37,0.275,22.166,0.0,0.0,3,0,1,0,0,0,688863,237898,697395,233536,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.582383210871917,0
103290,57,0,0,0,0,0,3,-99,156,70,1.8,1.8,5,5,36,1.8,0.0,0.0,0.0,0,0,3,0,2,0,683028,247941,731604,252970,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48.835628561532815,0
103320,50,1,1,1,0,0,3,-99,171,57,20.867,20.867,3,3,65,4.5,16.367,0.0,0.0,2,0,0,0,1,0,596146,120501,593184,122572,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.614205998556253,0
103349,54,1,1,1,0,0,3,-99,173,80,10.697,10.697,2,2,20,0.0,10.697,0.0,0.0,0,0,2,0,0,0,567595,191103,571656,199751,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.554037104805486,0
103361,43,1,1,1,0,0,3,-99,187,92,104.74,104.74,4,4,405,10.0,94.74,0.0,0.0,0,0,0,0,4,0,661122,219787,661619,219781,3,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.49703621598430836,0
103383,53,1,1,1,0,0,3,-99,168,76,25.744,25.744,4,4,40,0.0,25.744,0.0,0.0,0,0,0,0,4,0,496736,113453,513923,149668,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40.08639662030001,0
103428,23,1,0,0,0,0,3,-99,155,66,13.149,13.149,3,3,50,0.0,13.149,0.0,0.0,2,0,0,0,1,0,608414,260958,610003,265898,3,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.189269794489395,0
103444,53,1,1,1,0,0,3,-99,163,80,106.487744337606,106.487744337606,11,5,208,3.87774433760556,35.453,67.157,0.0,2,0,0,0,3,0,711327,269638,722027,259469,4,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.761387502535118,0
103472,42,1,0,0,0,0,3,-99,177,80,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,596339,226967,595682,245247,5,2,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.291802781574045,0
103484,51,1,0,0,0,0,1,20,152,61,0.4,0.4,2,2,10,0.4,0.0,0.0,0.0,0,0,2,0,0,0,634736,244396,587256,221409,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52.751801571131196,1
103515,49,1,1,1,0,0,1,10,182,87,43.457,43.457,4,4,34,0.0,43.457,0.0,0.0,2,1,1,0,0,0,665992,211227,662016,193336,4,2,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.32747819532191,1
103694,34,1,0,1,0,0,3,-99,175,53,21.624,21.624,8,8,151,3.0,3.624,0.0,15.0,2,0,0,0,1,5,611773,259526,612236,260799,3,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3545840690042092,0
103715,35,1,0,1,0,0,3,-99,168,70,53.75056935493011,53.75056935493011,11,6,117,3.31456935493005,47.617,2.819,0.0,2,0,2,1,0,1,538217,152086,541108,150886,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1301567053424018,0
103729,31,1,0,0,0,0,2,1,183,87,23.0,23.0,5,5,480,23.0,0.0,0.0,0.0,3,0,1,0,1,0,601345,201777,600799,197602,2,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.21055115157149,1
103807,37,1,0,0,0,0,3,-99,184,82,14.0,14.0,2,2,35,14.0,0.0,0.0,0.0,2,0,0,0,0,0,619559,166699,617241,170482,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.436689418924882,0
103921,60,1,1,1,0,0,1,0,176,80,12.844,12.844,9,9,85,8.0,4.843999999999999,0.0,0.0,2,0,4,2,1,0,687060,220808,686130,221346,3,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0744040208413221,1
103931,44,1,0,0,0,0,3,-99,168,52,30.89,30.89,6,2,95,3.7,0.0,27.19,0.0,0,0,2,0,0,0,614395,178723,604508,194393,4,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.528401684980818,0
103950,54,1,0,1,0,0,3,-99,160,54,222.739,222.739,5,5,189,0.0,222.739,0.0,0.0,1,0,0,0,2,2,725752,221801,701231,218673,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24.719705196462193,0
103987,50,1,1,0,0,0,3,-99,183,100,6.1540944301227,6.1540944301227,4,3,21,0.232094430122702,5.922000000000001,0.0,0.0,2,0,1,0,0,0,689802,283623,690639,285804,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.336092891988673,0
103988,28,1,1,1,0,0,1,10,184,90,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,662568,197374,662568,197374,2,2,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1
103992,37,1,1,0,0,0,3,-99,180,70,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,609371,149058,609165,148940,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23740261161158271,0
104132,40,1,0,0,0,0,1,40,172,70,16.775,16.775,4,4,50,0.0,16.775,0.0,0.0,0,0,0,0,2,2,497833,116747,498483,114815,4,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0384121271224815,1
104161,30,1,0,1,0,0,3,-99,179,88,53.62,53.62,2,2,150,0.0,53.62,0.0,0.0,2,0,0,0,0,0,696422,261984,694090,262397,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.3682890448591785,0
104189,57,1,1,0,0,0,3,-99,182,77,8.355,8.355,4,2,23,1.0,7.355,0.0,0.0,2,0,0,0,0,0,557146,144377,559738,142532,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1815859252894616,0
104192,31,1,0,1,0,0,3,-99,160,65,25.3695844069305,25.3695844069305,10,7,65,0.151584406930493,25.218000000000004,0.0,0.0,0,0,2,0,3,2,755840,260702,730985,253008,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,26.018621427739017,0
104199,60,1,1,1,0,0,3,-99,143,51,34.006,34.006,2,2,35,0.0,34.006,0.0,0.0,0,0,2,0,0,0,513582,152014,514051,151639,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6004881347703717,0
104209,47,1,0,1,0,0,1,5,184,88,30.528801979362505,30.528801979362505,28,12,203,3.01880197936246,27.51,0.0,0.0,5,0,2,3,0,2,540285,151211,541019,151987,5,3,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.068144185023726,1
104224,49,1,0,1,0,0,1,100,171,65,242.767438215372,242.767438215372,12,4,213,2.2124382153715696,0.0,240.555,0.0,0,0,0,0,4,0,585756,221738,585756,221738,5,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1
104230,27,1,0,0,0,0,3,-99,157,44,64.015,64.015,9,5,176,9.893,26.369,27.753,0.0,2,0,0,0,3,0,735790,262223,735025,262510,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8170642569590228,0
104237,65,1,1,1,0,0,3,-99,175,95,238.125,238.125,3,2,305,0.0,238.125,0.0,0.0,0,0,0,0,2,0,744806,188617,745235,188672,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.43251127152942503,0
104242,57,1,1,0,0,0,3,-99,172,97,480.252,480.252,9,3,336,2.198,468.507,9.547,0.0,0,0,0,3,0,0,499960,116110,495148,121101,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.932923265116959,0
104314,30,1,0,0,0,0,1,0,182,70,57.7651214081744,57.7651214081744,8,5,231,21.8681214081744,0.0,35.897,0.0,3,0,1,0,1,0,693844,247068,694868,246507,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.167603100372725,1
104338,30,1,0,1,0,0,1,20,179,80,14.7959,14.7959,5,4,105,0.0,14.7959,0.0,0.0,0,0,2,0,2,0,608365,228291,634907,241026,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.439055504550414,1
104375,31,1,0,1,0,0,3,-99,163,56,5.365653088144629,5.365653088144629,5,4,59,3.9076530881446296,1.4580000000000002,0.0,0.0,0,0,2,0,0,2,697523,232812,704969,231928,3,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.498291272016579,0
104384,50,1,0,1,0,0,1,-99,164,52,19.448,19.448,3,3,25,0.0,19.448,0.0,0.0,0,0,3,0,0,0,717919,97476,721827,118311,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21.198341656837215,1
104388,36,1,0,0,0,0,1,10,172,61,7.035527759616441,7.035527759616441,6,4,42,2.62452775961644,2.551,1.86,0.0,0,0,2,0,2,0,680813,249374,682751,248377,3,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.1794157473965354,1
104389,60,1,0,1,0,0,1,-99,165,74,164.077,164.077,2,2,111,0.115,163.96200000000002,0.0,0.0,1,0,0,1,0,0,632564,170820,632599,170838,2,1,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03935733730830886,1
104432,49,1,0,1,0,0,3,-99,160,68,105.265,105.265,6,6,265,9.0,96.265,0.0,0.0,2,0,2,0,2,0,702769,240716,722978,213941,2,2,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,33.54555568178891,0
104439,61,1,1,0,0,0,3,-99,169,82,302.531747402295,212.693302024144,5,1,242,0.153302024143605,0.0,212.54,0.0,0,0,0,0,1,0,611306,267546,614375,267197,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.088780018065385,0
104465,49,1,1,0,0,0,3,-99,170,68,46.0,46.0,4,4,120,46.0,0.0,0.0,0.0,0,0,0,0,4,0,501492,116488,499455,117130,4,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.1357745667555834,0
104481,38,1,0,0,0,0,2,5,177,87,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,535000,153260,539400,171404,4,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.669888483866206,1
104628,21,1,0,1,0,0,3,-99,184,78,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,682527,242294,709229,225555,4,4,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.514931778444325,0
104646,34,1,0,0,0,0,3,-99,168,65,13.349,13.349,13,9,103,2.35,10.999,0.0,0.0,0,0,2,0,0,7,578057,183449,557800,184901,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.30897222904202,0
104720,53,1,0,1,0,0,3,-99,176,83,109.686,109.686,10,8,189,0.0,109.686,0.0,0.0,0,0,0,0,4,4,749116,243980,750853,243149,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9255466756222763,0
104760,51,1,0,0,0,0,3,-99,178,60,38.4780157050671,38.4780157050671,7,6,206,12.8170157050671,25.661,0.0,0.0,3,0,0,0,3,0,499528,117738,497545,118302,4,2,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0616461869098686,0
